message_id,group_id,session_id,student_id,timestamp,text
M05780,G16,studio_8,S052,2026-10-29T16:08:37,let's timebox this to four minutes if that works for everyone
M05781,G15,studio_8,S032,2026-10-29T16:08:37,"right for the doc, one high stakes exam measures composure as much as knowledge lol"
M05782,G02,studio_8,S120,2026-10-29T16:08:38,wait putting the handout at the top of the doc
M05783,G15,studio_8,S014,2026-10-29T16:08:41,really
M05784,G19,studio_8,S018,2026-10-29T16:08:46,ok that made me laugh
M05785,G04,studio_8,S050,2026-10-29T16:08:46,hmm maybe the worry component predicts scores better than the physical symptoms
M05786,G20,studio_8,S089,2026-10-29T16:08:47,alright an early warning email to an anxious student could backfire
M05787,G21,studio_8,S098,2026-10-29T16:08:49,what does that term mean again right
M05788,G16,studio_8,S007,2026-10-29T16:09:02,"oh counterpoint, an early warning email to an anxious student could backfire lol"
M05789,G03,studio_8,S079,2026-10-29T16:09:03,oh which the handout are we on lol
M05790,G23,studio_8,S040,2026-10-29T16:09:04,"so from the reading, we should say frequent low stakes quizzes carefully right"
M05791,G01,studio_8,S038,2026-10-29T16:09:15,"counterpoint, worry eats the working memory the test is measuring"
M05792,G01,studio_8,S038,2026-10-29T16:09:20,"from the reading, an early warning email to an anxious student could backfire what do you think"
M05793,G21,studio_8,S085,2026-10-29T16:09:20,who is taking notes today right
M05794,G22,studio_8,S096,2026-10-29T16:09:37,ok oh interesting what do you think
M05795,G09,studio_8,S082,2026-10-29T16:09:40,right i'm adding the question to the doc?
M05796,G05,studio_8,S025,2026-10-29T16:09:54,wait can you give an example?
M05797,G22,studio_8,S096,2026-10-29T16:09:57,hey my read is treating arousal as information is the reappraisal move what do you think
M05798,G20,studio_8,S113,2026-10-29T16:10:04,wait sorry can you repeat that?
M05799,G16,studio_8,S052,2026-10-29T16:10:11,so that made me laugh right
M05800,G07,studio_8,S010,2026-10-29T16:10:17,i think maybe the assessment design is the problem not the student does that track
M05801,G18,studio_8,S054,2026-10-29T16:10:19,i lost the prompt again sorry?
M05802,G20,studio_8,S113,2026-10-29T16:10:25,yeah do you mean the transcript or the other one
M05803,G01,studio_8,S038,2026-10-29T16:10:29,"hmm not sure, but maybe the assessment design is the problem not the student sorry if that is obvious"
M05804,G06,studio_8,S053,2026-10-29T16:10:29,so fair enough
M05805,G22,studio_8,S110,2026-10-29T16:10:43,"hey from the reading, an early warning email to an anxious student could backfire right"
M05806,G08,studio_8,S068,2026-10-29T16:10:47,is that the same as what we said before does that track
M05807,G19,studio_8,S042,2026-10-29T16:10:55,so can you give an example
M05808,G10,studio_8,S083,2026-10-29T16:11:19,so worry eats the working memory the test is measuring right
M05809,G03,studio_8,S079,2026-10-29T16:11:31,hmm i think we should say frequent low stakes quizzes carefully what do you think
M05810,G13,studio_8,S022,2026-10-29T16:11:32,ok i think reappraisal did not calm me down but it helped my score if that works for everyone
M05811,G06,studio_8,S053,2026-10-29T16:11:33,hmm should we outline first lol
M05812,G13,studio_8,S091,2026-10-29T16:11:36,yeah that made me laugh
M05813,G22,studio_8,S110,2026-10-29T16:11:53,hey do you mean the example or the other one
M05814,G13,studio_8,S012,2026-10-29T16:12:14,hmm same here honestly
M05815,G11,studio_8,S081,2026-10-29T16:12:15,let's split this five ways
M05816,G14,studio_8,S039,2026-10-29T16:12:16,alright i can set up the doc
M05817,G21,studio_8,S085,2026-10-29T16:12:19,wait hold on let me reread the transcript
M05818,G19,studio_8,S003,2026-10-29T16:12:21,"hmm from the reading, the worry component predicts scores better than the physical symptoms"
M05819,G08,studio_8,S108,2026-10-29T16:12:24,oh can we come back to the wrap up in a sec
M05820,G01,studio_8,S038,2026-10-29T16:12:35,so fair enough or am i off
M05821,G15,studio_8,S014,2026-10-29T16:13:19,is that the same as what we said before does that track
M05822,G03,studio_8,S100,2026-10-29T16:13:25,hey hold on let me reread the transcript lol
M05823,G11,studio_8,S046,2026-10-29T16:13:36,yeah an early warning email to an anxious student could backfire does that track
M05824,G14,studio_8,S039,2026-10-29T16:13:39,oh can you give an example
M05825,G15,studio_8,S032,2026-10-29T16:13:46,yeah i can present if nobody else wants to
M05826,G07,studio_8,S063,2026-10-29T16:13:52,yeah my read is reappraisal did not calm me down but it helped my score
M05827,G21,studio_8,S098,2026-10-29T16:14:03,so can someone paste the handout lol
M05828,G12,studio_8,S084,2026-10-29T16:14:04,"hey from the reading, reappraisal did not calm me down but it helped my score or am i off"
M05829,G19,studio_8,S018,2026-10-29T16:14:08,i missed that last bit lol
M05830,G22,studio_8,S093,2026-10-29T16:14:08,"counterpoint, treating arousal as information is the reappraisal move right"
M05831,G14,studio_8,S039,2026-10-29T16:14:09,"so counterpoint, one high stakes exam measures composure as much as knowledge sorry if that is obvious"
M05832,G04,studio_8,S050,2026-10-29T16:14:12,alright good point
M05833,G10,studio_8,S078,2026-10-29T16:14:23,so i lost the example again sorry
M05834,G23,studio_8,S106,2026-10-29T16:14:30,"wait not sure, but one high stakes exam measures composure as much as knowledge does that track"
M05835,G05,studio_8,S025,2026-10-29T16:14:31,that makes sense
M05836,G12,studio_8,S095,2026-10-29T16:14:35,right who wants to present back what do you think
M05837,G18,studio_8,S054,2026-10-29T16:14:43,so what does that term mean again
M05838,G12,studio_8,S084,2026-10-29T16:14:51,yeah agreed
M05839,G22,studio_8,S097,2026-10-29T16:15:02,"yeah for the doc, treating arousal as information is the reappraisal move"
M05840,G23,studio_8,S040,2026-10-29T16:15:11,"right not sure, but low stakes practice testing lowers the stakes of the real one"
M05841,G19,studio_8,S008,2026-10-29T16:15:11,right what does that term mean again if that works for everyone
M05842,G02,studio_8,S017,2026-10-29T16:15:13,that made me laugh
M05843,G20,studio_8,S113,2026-10-29T16:15:42,hmm does everyone have the question open lol
M05844,G17,studio_8,S086,2026-10-29T16:15:51,oh we should say frequent low stakes quizzes carefully
M05845,G16,studio_8,S007,2026-10-29T16:15:55,maybe worry eats the working memory the test is measuring lol
M05846,G10,studio_8,S083,2026-10-29T16:16:06,hmm running two minutes late
M05847,G07,studio_8,S010,2026-10-29T16:16:07,hey i'm following now
M05848,G15,studio_8,S032,2026-10-29T16:16:10,wait really lol
M05849,G23,studio_8,S114,2026-10-29T16:16:38,alright honestly low stakes practice testing lowers the stakes of the real one
M05850,G11,studio_8,S092,2026-10-29T16:16:58,yeah we have five minutes left?
M05851,G20,studio_8,S089,2026-10-29T16:17:03,wait let's timebox this to three minutes what do you think
M05852,G12,studio_8,S057,2026-10-29T16:17:13,this is fun actually sorry if that is obvious
M05853,G22,studio_8,S110,2026-10-29T16:17:15,"alright for the doc, the worry component predicts scores better than the physical symptoms"
M05854,G09,studio_8,S036,2026-10-29T16:17:23,right putting the prompt at the top of the doc?
M05855,G13,studio_8,S072,2026-10-29T16:17:36,wait let's split this ten ways lol
M05856,G20,studio_8,S117,2026-10-29T16:17:47,right that made me laugh?
M05857,G11,studio_8,S046,2026-10-29T16:17:57,hi all
M05858,G18,studio_8,S069,2026-10-29T16:18:32,hey do you mean our notes or the other one
M05859,G19,studio_8,S008,2026-10-29T16:18:43,let's each take two minutes to write first lol
M05860,G08,studio_8,S047,2026-10-29T16:18:46,hmm what does that term mean again what do you think
M05861,G09,studio_8,S082,2026-10-29T16:18:49,ok that made me laugh
M05862,G10,studio_8,S078,2026-10-29T16:18:55,alright i'm adding the prompt to the doc if that works for everyone
M05863,G14,studio_8,S039,2026-10-29T16:18:57,"yeah not sure, but we should say frequent low stakes quizzes carefully sorry if that is obvious"
M05864,G01,studio_8,S056,2026-10-29T16:19:02,my wifi dropped sorry
M05865,G08,studio_8,S021,2026-10-29T16:19:04,oh maybe an early warning email to an anxious student could backfire does that track
M05866,G08,studio_8,S088,2026-10-29T16:19:21,does everyone have the question open lol
M05867,G14,studio_8,S031,2026-10-29T16:19:25,so reappraisal did not calm me down but it helped my score sorry if that is obvious
M05868,G05,studio_8,S025,2026-10-29T16:19:37,alright hold on let me reread our notes what do you think
M05869,G03,studio_8,S037,2026-10-29T16:19:47,can you give an example?
M05870,G03,studio_8,S079,2026-10-29T16:19:51,hey is that the same as what we said before or am i off
M05871,G02,studio_8,S017,2026-10-29T16:19:56,yeah honestly maybe the assessment design is the problem not the student?
M05872,G15,studio_8,S006,2026-10-29T16:20:00,yeah fair enough
M05873,G22,studio_8,S027,2026-10-29T16:20:22,really
M05874,G15,studio_8,S034,2026-10-29T16:20:29,i'm following now sorry if that is obvious
M05875,G01,studio_8,S038,2026-10-29T16:20:39,wait hold on let me reread the table sorry if that is obvious
M05876,G23,studio_8,S040,2026-10-29T16:20:45,"from the reading, worry eats the working memory the test is measuring what do you think"
M05877,G22,studio_8,S096,2026-10-29T16:20:46,oh who wants to present back lol
M05878,G10,studio_8,S078,2026-10-29T16:20:47,yeah i can present if nobody else wants to what do you think
M05879,G14,studio_8,S104,2026-10-29T16:20:49,yeah so we should say frequent low stakes quizzes carefully?
M05880,G13,studio_8,S091,2026-10-29T16:20:51,so the worry component predicts scores better than the physical symptoms or am i off
M05881,G24,studio_8,S048,2026-10-29T16:20:56,can you give an example
M05882,G17,studio_8,S062,2026-10-29T16:21:46,ok sorry can you repeat that?
M05883,G10,studio_8,S015,2026-10-29T16:21:55,yeah are we answering question two or the next one or am i off
M05884,G05,studio_8,S118,2026-10-29T16:21:57,yeah honestly the worry component predicts scores better than the physical symptoms sorry if that is obvious
M05885,G21,studio_8,S094,2026-10-29T16:22:07,so treating arousal as information is the reappraisal move or am i off
M05886,G12,studio_8,S084,2026-10-29T16:22:40,hmm i think one high stakes exam measures composure as much as knowledge what do you think
M05887,G23,studio_8,S106,2026-10-29T16:22:42,yeah i think reappraisal did not calm me down but it helped my score
M05888,G13,studio_8,S072,2026-10-29T16:23:02,"alright counterpoint, maybe the assessment design is the problem not the student lol"
M05889,G07,studio_8,S071,2026-10-29T16:23:09,right maybe maybe the assessment design is the problem not the student if that works for everyone
M05890,G13,studio_8,S012,2026-10-29T16:23:11,wait are we answering question two or the next one right
M05891,G09,studio_8,S036,2026-10-29T16:23:24,alright hold on let me reread the question sorry if that is obvious
M05892,G15,studio_8,S014,2026-10-29T16:23:27,so let's each take ten minutes to write first does that track
M05893,G07,studio_8,S071,2026-10-29T16:23:46,hey can someone paste our notes
M05894,G21,studio_8,S098,2026-10-29T16:24:04,brb one sec
M05895,G15,studio_8,S014,2026-10-29T16:24:11,reappraisal did not calm me down but it helped my score
M05896,G23,studio_8,S106,2026-10-29T16:24:12,hey where is that in the prompt
M05897,G23,studio_8,S040,2026-10-29T16:24:17,so that makes sense
M05898,G10,studio_8,S009,2026-10-29T16:24:21,really if that works for everyone
M05899,G20,studio_8,S117,2026-10-29T16:24:34,ok let's split this five ways
M05900,G23,studio_8,S049,2026-10-29T16:24:46,right i'm back if that works for everyone
M05901,G07,studio_8,S063,2026-10-29T16:24:56,where is that in the example
M05902,G07,studio_8,S001,2026-10-29T16:25:01,nice
M05903,G14,studio_8,S065,2026-10-29T16:25:04,yeah fair enough
M05904,G01,studio_8,S038,2026-10-29T16:25:05,yeah i'm back if that works for everyone
M05905,G23,studio_8,S114,2026-10-29T16:25:25,hmm maybe one high stakes exam measures composure as much as knowledge
M05906,G23,studio_8,S040,2026-10-29T16:25:39,alright can you say more about that?
M05907,G24,studio_8,S028,2026-10-29T16:25:42,ok is that the same as what we said before does that track
M05908,G16,studio_8,S070,2026-10-29T16:25:52,oh worry eats the working memory the test is measuring
M05909,G11,studio_8,S081,2026-10-29T16:25:57,alright let's split this ten ways sorry if that is obvious
M05910,G10,studio_8,S015,2026-10-29T16:26:28,"ok for the doc, an early warning email to an anxious student could backfire what do you think"
M05911,G20,studio_8,S112,2026-10-29T16:26:37,oh who is taking notes today
M05912,G08,studio_8,S068,2026-10-29T16:26:39,hi all
M05913,G04,studio_8,S050,2026-10-29T16:26:46,"not sure, but reappraisal did not calm me down but it helped my score"
M05914,G05,studio_8,S025,2026-10-29T16:26:52,so let's timebox this to four minutes lol
M05915,G18,studio_8,S069,2026-10-29T16:27:01,hmm i can share the doc
M05916,G18,studio_8,S069,2026-10-29T16:27:22,so do you mean the table or the other one if that works for everyone
M05917,G24,studio_8,S060,2026-10-29T16:27:34,yeah the worry component predicts scores better than the physical symptoms
M05918,G23,studio_8,S114,2026-10-29T16:27:48,so low stakes practice testing lowers the stakes of the real one
M05919,G02,studio_8,S026,2026-10-29T16:27:54,hmm honestly an early warning email to an anxious student could backfire
M05920,G14,studio_8,S039,2026-10-29T16:27:55,so so the worry component predicts scores better than the physical symptoms
M05921,G15,studio_8,S032,2026-10-29T16:28:01,"wait counterpoint, worry eats the working memory the test is measuring lol"
M05922,G16,studio_8,S109,2026-10-29T16:28:02,right i think worry eats the working memory the test is measuring if that works for everyone
M05923,G15,studio_8,S006,2026-10-29T16:28:05,wait low stakes practice testing lowers the stakes of the real one
M05924,G06,studio_8,S045,2026-10-29T16:28:07,"so from the reading, one high stakes exam measures composure as much as knowledge what do you think"
M05925,G05,studio_8,S118,2026-10-29T16:28:19,right reappraisal did not calm me down but it helped my score lol
M05926,G15,studio_8,S014,2026-10-29T16:29:36,right does everyone have the question open
M05927,G20,studio_8,S119,2026-10-29T16:29:38,who wants to present back sorry if that is obvious
M05928,G10,studio_8,S009,2026-10-29T16:29:45,sorry can you repeat that or am i off
M05929,G19,studio_8,S003,2026-10-29T16:29:59,alright sorry can you repeat that or am i off
M05930,G22,studio_8,S110,2026-10-29T16:30:00,brb one sec
M05931,G02,studio_8,S120,2026-10-29T16:30:25,right who wants to present back?
M05932,G10,studio_8,S015,2026-10-29T16:30:44,honestly maybe the assessment design is the problem not the student sorry if that is obvious
M05933,G13,studio_8,S012,2026-10-29T16:31:03,love that
